step,train_loss,train_ppl,eval_loss,eval_ppl,lr,tok_s,expert_0_share,expert_1_share,expert_2_share,expert_3_share,expert_dead_count,shared_gate,routed_gate,shared_rms,routed_rms,shared_grad_norm,routed_grad_norm,expert_0_grad_norm,expert_1_grad_norm,expert_2_grad_norm,expert_3_grad_norm,expert_diversity_loss,expert_diversity_lambda,total_loss
1220,5.262991,193.06,nan,nan,2.923804e-04,92422,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.262991
1230,5.265739,193.59,nan,nan,2.905908e-04,92405,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.265739
1240,5.259228,192.33,nan,nan,2.887929e-04,92419,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.259228
1250,4.994747,147.64,5.199513,181.18,2.869870e-04,92427,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,4.994747
1260,5.355119,211.69,nan,nan,2.851732e-04,44735,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.355119
1270,5.088191,162.10,nan,nan,2.833518e-04,92330,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.088191
1280,5.135869,170.01,nan,nan,2.815229e-04,92423,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.135869
1290,5.150876,172.58,nan,nan,2.796868e-04,92452,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.150876
1300,5.140699,170.84,nan,nan,2.778437e-04,92425,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.140699
1310,5.109208,165.54,nan,nan,2.759938e-04,88982,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.109208
1320,5.218371,184.63,nan,nan,2.741374e-04,92410,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.218371
1330,5.233269,187.40,nan,nan,2.722746e-04,92376,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.233269
1340,5.071471,159.41,nan,nan,2.704056e-04,92411,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.071471
1350,4.962090,142.89,nan,nan,2.685308e-04,92412,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,4.962090
1360,5.228821,186.57,nan,nan,2.666502e-04,88993,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.228821
1370,5.149564,172.36,nan,nan,2.647642e-04,92409,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.149564
1380,5.062973,158.06,nan,nan,2.628729e-04,92411,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.062973
1390,4.932274,138.69,nan,nan,2.609766e-04,92406,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,4.932274
1400,5.040661,154.57,nan,nan,2.590755e-04,92422,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.040661
1410,5.154707,173.25,nan,nan,2.571698e-04,88987,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.154707
1420,5.088241,162.10,nan,nan,2.552597e-04,92382,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.088241
1430,5.163166,174.72,nan,nan,2.533455e-04,92418,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.163166
